# step energy mass x-momentum y-momentum z-momentum 
296 7.1774888e+08 2.7245986e+03 2.2394866e+05 8.4843335e+04 0.0000000e+00
297 7.1241826e+08 2.7060204e+03 2.2174846e+05 8.5073951e+04 0.0000000e+00
298 7.0735276e+08 2.6883588e+03 2.1968471e+05 8.5084437e+04 0.0000000e+00
299 7.0258497e+08 2.6717532e+03 2.1776177e+05 8.4843646e+04 0.0000000e+00
300 6.9812884e+08 2.6562314e+03 2.1598301e+05 8.4366301e+04 0.0000000e+00
301 6.9401897e+08 2.6419542e+03 2.1433543e+05 8.3664294e+04 0.0000000e+00
302 6.9025522e+08 2.6288244e+03 2.1284170e+05 8.2736524e+04 0.0000000e+00
303 6.8685939e+08 2.6168759e+03 2.1148471e+05 8.1599825e+04 0.0000000e+00
304 6.8419041e+08 2.6072617e+03 2.1025626e+05 8.0253371e+04 0.0000000e+00
305 6.8225287e+08 2.6004509e+03 2.0914907e+05 7.8708120e+04 0.0000000e+00
306 6.8075778e+08 2.5954978e+03 2.0814768e+05 7.7014056e+04 0.0000000e+00
307 6.7961012e+08 2.5919559e+03 2.0724716e+05 7.5294739e+04 0.0000000e+00
308 6.7879134e+08 2.5896740e+03 2.0642834e+05 7.3584931e+04 0.0000000e+00
309 6.7823487e+08 2.5884177e+03 2.0567950e+05 7.1882370e+04 0.0000000e+00
310 6.7791296e+08 2.5880677e+03 2.0498739e+05 7.0207123e+04 0.0000000e+00
311 6.7777440e+08 2.5884883e+03 2.0432824e+05 6.8558427e+04 0.0000000e+00
312 6.7778108e+08 2.5894799e+03 2.0369223e+05 6.6977922e+04 0.0000000e+00
313 6.7788948e+08 2.5909128e+03 2.0306535e+05 6.5446289e+04 0.0000000e+00
314 6.7805446e+08 2.5925843e+03 2.0243393e+05 6.3989744e+04 0.0000000e+00
315 6.7825173e+08 2.5944763e+03 2.0179042e+05 6.2635898e+04 0.0000000e+00
316 6.7839612e+08 2.5962422e+03 2.0111496e+05 6.1393601e+04 0.0000000e+00
317 6.7847264e+08 2.5977651e+03 2.0042427e+05 6.0360447e+04 0.0000000e+00
318 6.7845006e+08 2.5989978e+03 1.9969901e+05 5.9604593e+04 0.0000000e+00
319 6.7827865e+08 2.5997353e+03 1.9893151e+05 5.9198920e+04 0.0000000e+00
320 6.7791678e+08 2.5998144e+03 1.9811610e+05 5.9105014e+04 0.0000000e+00
321 6.7738966e+08 2.5993761e+03 1.9725003e+05 5.9237635e+04 0.0000000e+00
322 6.7672577e+08 2.5985002e+03 1.9633335e+05 5.9539646e+04 0.0000000e+00
323 6.7592791e+08 2.5971346e+03 1.9536384e+05 5.9943571e+04 0.0000000e+00
324 6.7496926e+08 2.5951372e+03 1.9434387e+05 6.0420748e+04 0.0000000e+00
325 6.7387881e+08 2.5926304e+03 1.9327900e+05 6.0948136e+04 0.0000000e+00
326 6.7261355e+08 2.5894301e+03 1.9217185e+05 6.1434691e+04 0.0000000e+00
327 6.7121144e+08 2.5856639e+03 1.9103740e+05 6.1879979e+04 0.0000000e+00
328 6.6968187e+08 2.5813421e+03 1.8987596e+05 6.2232977e+04 0.0000000e+00
329 6.6804051e+08 2.5765582e+03 1.8869595e+05 6.2485875e+04 0.0000000e+00
330 6.6637720e+08 2.5715314e+03 1.8750529e+05 6.2646393e+04 0.0000000e+00
331 6.6461171e+08 2.5659592e+03 1.8630978e+05 6.2723134e+04 0.0000000e+00
332 6.6269951e+08 2.5597214e+03 1.8512127e+05 6.2687780e+04 0.0000000e+00
333 6.6060987e+08 2.5527599e+03 1.8394163e+05 6.2531745e+04 0.0000000e+00
334 6.5836146e+08 2.5451566e+03 1.8277979e+05 6.2304091e+04 0.0000000e+00
335 6.5597154e+08 2.5369927e+03 1.8164134e+05 6.1971644e+04 0.0000000e+00
336 6.5345081e+08 2.5283087e+03 1.8052455e+05 6.1532776e+04 0.0000000e+00
337 6.5084568e+08 2.5192800e+03 1.7944383e+05 6.0985677e+04 0.0000000e+00
338 6.4813805e+08 2.5098459e+03 1.7838679e+05 6.0318193e+04 0.0000000e+00
339 6.4539185e+08 2.5002198e+03 1.7735696e+05 5.9564607e+04 0.0000000e+00
340 6.4257493e+08 2.4902999e+03 1.7635753e+05 5.8729105e+04 0.0000000e+00
341 6.3969187e+08 2.4801093e+03 1.7538164e+05 5.7832232e+04 0.0000000e+00
342 6.3673945e+08 2.4696323e+03 1.7443707e+05 5.6966892e+04 0.0000000e+00
343 6.3372940e+08 2.4589079e+03 1.7351064e+05 5.6174444e+04 0.0000000e+00
344 6.3065779e+08 2.4479594e+03 1.7259373e+05 5.5440975e+04 0.0000000e+00
345 6.2752270e+08 2.4367493e+03 1.7168151e+05 5.4759704e+04 0.0000000e+00
346 6.2433756e+08 2.4253632e+03 1.7076632e+05 5.4131940e+04 0.0000000e+00
347 6.2110746e+08 2.4138193e+03 1.6985675e+05 5.3572832e+04 0.0000000e+00
348 6.1783564e+08 2.4021799e+03 1.6893957e+05 5.3080898e+04 0.0000000e+00
349 6.1454450e+08 2.3905205e+03 1.6800807e+05 5.2690299e+04 0.0000000e+00
350 6.1122614e+08 2.3787731e+03 1.6705668e+05 5.2426548e+04 0.0000000e+00
351 6.0789417e+08 2.3669961e+03 1.6607865e+05 5.2264152e+04 0.0000000e+00
352 6.0458732e+08 2.3553289e+03 1.6509165e+05 5.2256725e+04 0.0000000e+00
353 6.0131252e+08 2.3437473e+03 1.6408617e+05 5.2321419e+04 0.0000000e+00
354 5.9807717e+08 2.3323308e+03 1.6306857e+05 5.2443818e+04 0.0000000e+00
355 5.9489864e+08 2.3211334e+03 1.6204440e+05 5.2610706e+04 0.0000000e+00
356 5.9177519e+08 2.3101204e+03 1.6101961e+05 5.2800677e+04 0.0000000e+00
357 5.8873542e+08 2.2993877e+03 1.6000706e+05 5.3032371e+04 0.0000000e+00
358 5.8579539e+08 2.2890123e+03 1.5900610e+05 5.3262295e+04 0.0000000e+00
359 5.8294307e+08 2.2789402e+03 1.5802528e+05 5.3494104e+04 0.0000000e+00
360 5.8022087e+08 2.2693288e+03 1.5707232e+05 5.3712726e+04 0.0000000e+00
361 5.7760675e+08 2.2601187e+03 1.5614793e+05 5.3884347e+04 0.0000000e+00
362 5.7513309e+08 2.2514174e+03 1.5526946e+05 5.4047894e+04 0.0000000e+00
363 5.7278444e+08 2.2431690e+03 1.5443241e+05 5.4169741e+04 0.0000000e+00
364 5.7058046e+08 2.2354560e+03 1.5363967e+05 5.4250486e+04 0.0000000e+00
365 5.6853152e+08 2.2283164e+03 1.5290220e+05 5.4281408e+04 0.0000000e+00
366 5.6661602e+08 2.2216725e+03 1.5221776e+05 5.4252658e+04 0.0000000e+00
367 5.6487788e+08 2.2156156e+03 1.5159316e+05 5.4200213e+04 0.0000000e+00
368 5.6325806e+08 2.2099937e+03 1.5102218e+05 5.4082319e+04 0.0000000e+00
369 5.6178967e+08 2.2049011e+03 1.5050288e+05 5.3909429e+04 0.0000000e+00
370 5.6044676e+08 2.2002389e+03 1.5003445e+05 5.3679665e+04 0.0000000e+00
371 5.5926297e+08 2.1961563e+03 1.4961085e+05 5.3394079e+04 0.0000000e+00
372 5.5819050e+08 2.1925067e+03 1.4923833e+05 5.3059550e+04 0.0000000e+00
373 5.5719970e+08 2.1891835e+03 1.4890713e+05 5.2669217e+04 0.0000000e+00
374 5.5627276e+08 2.1861224e+03 1.4860947e+05 5.2218116e+04 0.0000000e+00
375 5.5539435e+08 2.1832395e+03 1.4834006e+05 5.1715012e+04 0.0000000e+00
376 5.5453939e+08 2.1805056e+03 1.4809480e+05 5.1147533e+04 0.0000000e+00
377 5.5373296e+08 2.1779321e+03 1.4787249e+05 5.0551402e+04 0.0000000e+00
378 5.5295317e+08 2.1754453e+03 1.4766282e+05 4.9915305e+04 0.0000000e+00
379 5.5225280e+08 2.1730727e+03 1.4746021e+05 4.9245899e+04 0.0000000e+00
380 5.5163779e+08 2.1711057e+03 1.4725859e+05 4.8555435e+04 0.0000000e+00
381 5.5109461e+08 2.1695635e+03 1.4704972e+05 4.7843606e+04 0.0000000e+00
382 5.5058233e+08 2.1682158e+03 1.4683746e+05 4.7145039e+04 0.0000000e+00
383 5.5009097e+08 2.1670474e+03 1.4661029e+05 4.6443592e+04 0.0000000e+00
384 5.4960470e+08 2.1658910e+03 1.4636565e+05 4.5762887e+04 0.0000000e+00
385 5.4910276e+08 2.1647028e+03 1.4610155e+05 4.5155519e+04 0.0000000e+00
386 5.4856728e+08 2.1633864e+03 1.4581033e+05 4.4667136e+04 0.0000000e+00
387 5.4800199e+08 2.1619939e+03 1.4549919e+05 4.4309905e+04 0.0000000e+00
388 5.4737960e+08 2.1603863e+03 1.4516281e+05 4.4056037e+04 0.0000000e+00
389 5.4667949e+08 2.1584937e+03 1.4480452e+05 4.3901280e+04 0.0000000e+00
390 5.4592944e+08 2.1564048e+03 1.4442804e+05 4.3813393e+04 0.0000000e+00
391 5.4509337e+08 2.1539841e+03 1.4403228e+05 4.3765689e+04 0.0000000e+00
392 5.4418528e+08 2.1512745e+03 1.4362519e+05 4.3764160e+04 0.0000000e+00
393 5.4319664e+08 2.1482451e+03 1.4320960e+05 4.3784921e+04 0.0000000e+00
394 5.4212108e+08 2.1448529e+03 1.4278991e+05 4.3817430e+04 0.0000000e+00
395 5.4096389e+08 2.1411307e+03 1.4235844e+05 4.3867039e+04 0.0000000e+00
396 5.3970369e+08 2.1370150e+03 1.4190102e+05 4.3900672e+04 0.0000000e+00
397 5.3837343e+08 2.1325855e+03 1.4144080e+05 4.3955381e+04 0.0000000e+00
398 5.3695347e+08 2.1277867e+03 1.4097267e+05 4.4025477e+04 0.0000000e+00
399 5.3544846e+08 2.1226405e+03 1.4049848e+05 4.4097989e+04 0.0000000e+00
400 5.3386391e+08 2.1171408e+03 1.4001949e+05 4.4156325e+04 0.0000000e+00
401 5.3219624e+08 2.1112991e+03 1.3953772e+05 4.4200095e+04 0.0000000e+00
402 5.3046527e+08 2.1051696e+03 1.3905827e+05 4.4230792e+04 0.0000000e+00
403 5.2867001e+08 2.0987713e+03 1.3857358e+05 4.4246608e+04 0.0000000e+00
404 5.2682647e+08 2.0921598e+03 1.3808662e+05 4.4240183e+04 0.0000000e+00
405 5.2493242e+08 2.0853836e+03 1.3759815e+05 4.4207241e+04 0.0000000e+00
406 5.2297526e+08 2.0783337e+03 1.3710686e+05 4.4147699e+04 0.0000000e+00
407 5.2097851e+08 2.0711604e+03 1.3662169e+05 4.4070959e+04 0.0000000e+00
408 5.1891974e+08 2.0637575e+03 1.3613783e+05 4.3963489e+04 0.0000000e+00
409 5.1679903e+08 2.0561245e+03 1.3565665e+05 4.3822709e+04 0.0000000e+00
410 5.1464178e+08 2.0483715e+03 1.3518098e+05 4.3654669e+04 0.0000000e+00
411 5.1243793e+08 2.0404430e+03 1.3470900e+05 4.3458458e+04 0.0000000e+00
412 5.1019594e+08 2.0324242e+03 1.3424993e+05 4.3237612e+04 0.0000000e+00
413 5.0792993e+08 2.0243435e+03 1.3379842e+05 4.2981072e+04 0.0000000e+00
414 5.0563432e+08 2.0161774e+03 1.3335691e+05 4.2693006e+04 0.0000000e+00
415 5.0331396e+08 2.0079617e+03 1.3292746e+05 4.2376996e+04 0.0000000e+00
416 5.0100110e+08 1.9998354e+03 1.3250820e+05 4.2035228e+04 0.0000000e+00
417 4.9871353e+08 1.9918361e+03 1.3210583e+05 4.1690177e+04 0.0000000e+00
418 4.9646531e+08 1.9840006e+03 1.3171269e+05 4.1334247e+04 0.0000000e+00
419 4.9424557e+08 1.9762691e+03 1.3133078e+05 4.0972387e+04 0.0000000e+00
420 4.9207542e+08 1.9687438e+03 1.3096355e+05 4.0619882e+04 0.0000000e+00
421 4.8993005e+08 1.9612964e+03 1.3061271e+05 4.0293914e+04 0.0000000e+00
422 4.8781498e+08 1.9539424e+03 1.3027662e+05 4.0032345e+04 0.0000000e+00
423 4.8572797e+08 1.9467166e+03 1.2994511e+05 3.9805326e+04 0.0000000e+00
424 4.8368747e+08 1.9396533e+03 1.2961944e+05 3.9611913e+04 0.0000000e+00
425 4.8171286e+08 1.9328179e+03 1.2930861e+05 3.9449194e+04 0.0000000e+00
426 4.7977585e+08 1.9261368e+03 1.2899316e+05 3.9316020e+04 0.0000000e+00
427 4.7790028e+08 1.9196396e+03 1.2868866e+05 3.9240178e+04 0.0000000e+00
428 4.7606224e+08 1.9132385e+03 1.2839301e+05 3.9206324e+04 0.0000000e+00
429 4.7424575e+08 1.9068684e+03 1.2808963e+05 3.9211377e+04 0.0000000e+00
430 4.7246781e+08 1.9005985e+03 1.2778975e+05 3.9253298e+04 0.0000000e+00
431 4.7072116e+08 1.8943872e+03 1.2749440e+05 3.9319943e+04 0.0000000e+00
432 4.6900046e+08 1.8882145e+03 1.2721044e+05 3.9420370e+04 0.0000000e+00
433 4.6733845e+08 1.8821833e+03 1.2693312e+05 3.9523505e+04 0.0000000e+00
434 4.6573369e+08 1.8763575e+03 1.2665242e+05 3.9629001e+04 0.0000000e+00
435 4.6415075e+08 1.8706179e+03 1.2637165e+05 3.9737020e+04 0.0000000e+00
436 4.6258768e+08 1.8649085e+03 1.2611328e+05 3.9835988e+04 0.0000000e+00
437 4.6103719e+08 1.8592708e+03 1.2586357e+05 3.9959758e+04 0.0000000e+00
438 4.5946226e+08 1.8535071e+03 1.2562857e+05 4.0064241e+04 0.0000000e+00
439 4.5786862e+08 1.8476856e+03 1.2537712e+05 4.0148946e+04 0.0000000e+00
440 4.5627856e+08 1.8418673e+03 1.2516674e+05 4.0217041e+04 0.0000000e+00
441 4.5465669e+08 1.8359625e+03 1.2494138e+05 4.0243479e+04 0.0000000e+00
442 4.5300130e+08 1.8298816e+03 1.2474053e+05 4.0262526e+04 0.0000000e+00
443 4.5135293e+08 1.8238051e+03 1.2453757e+05 4.0243600e+04 0.0000000e+00
444 4.4967198e+08 1.8176290e+03 1.2434819e+05 4.0186499e+04 0.0000000e+00
445 4.4796072e+08 1.8112709e+03 1.2417080e+05 4.0091130e+04 0.0000000e+00
446 4.4623547e+08 1.8048814e+03 1.2397508e+05 3.9941356e+04 0.0000000e+00
447 4.4448358e+08 1.7983745e+03 1.2380854e+05 3.9776014e+04 0.0000000e+00
448 4.4272697e+08 1.7918418e+03 1.2361721e+05 3.9564072e+04 0.0000000e+00
449 4.4097790e+08 1.7853089e+03 1.2349673e+05 3.9317597e+04 0.0000000e+00
450 4.3921195e+08 1.7787145e+03 1.2330987e+05 3.9033578e+04 0.0000000e+00
451 4.3747658e+08 1.7721817e+03 1.2317215e+05 3.8719180e+04 0.0000000e+00
452 4.3580780e+08 1.7659309e+03 1.2298679e+05 3.8392164e+04 0.0000000e+00
453 4.3418095e+08 1.7598128e+03 1.2283707e+05 3.8038224e+04 0.0000000e+00
454 4.3257346e+08 1.7538192e+03 1.2268521e+05 3.7661921e+04 0.0000000e+00
455 4.3097533e+08 1.7479518e+03 1.2248357e+05 3.7265123e+04 0.0000000e+00
456 4.2938347e+08 1.7420539e+03 1.2236113e+05 3.6854678e+04 0.0000000e+00
457 4.2777950e+08 1.7362851e+03 1.2218301e+05 3.6458932e+04 0.0000000e+00
458 4.2621702e+08 1.7305512e+03 1.2205871e+05 3.6050811e+04 0.0000000e+00
459 4.2454912e+08 1.7245646e+03 1.2182989e+05 3.5657260e+04 0.0000000e+00
460 4.2295563e+08 1.7187715e+03 1.2168919e+05 3.5267828e+04 0.0000000e+00
461 4.2125981e+08 1.7126205e+03 1.2140404e+05 3.4893071e+04 0.0000000e+00
462 4.1958523e+08 1.7064934e+03 1.2125288e+05 3.4590956e+04 0.0000000e+00
463 4.1787700e+08 1.7003149e+03 1.2098600e+05 3.4302927e+04 0.0000000e+00
464 4.1615880e+08 1.6940193e+03 1.2073752e+05 3.4036407e+04 0.0000000e+00
465 4.1440878e+08 1.6875663e+03 1.2049711e+05 3.3828497e+04 0.0000000e+00
466 4.1261924e+08 1.6810497e+03 1.2024568e+05 3.3624167e+04 0.0000000e+00
467 4.1086198e+08 1.6745363e+03 1.1993416e+05 3.3471542e+04 0.0000000e+00
468 4.0903032e+08 1.6677329e+03 1.1966860e+05 3.3354751e+04 0.0000000e+00
469 4.0721550e+08 1.6609954e+03 1.1942683e+05 3.3256192e+04 0.0000000e+00
470 4.0541343e+08 1.6543336e+03 1.1910352e+05 3.3163595e+04 0.0000000e+00
471 4.0356616e+08 1.6473762e+03 1.1877447e+05 3.3071344e+04 0.0000000e+00
472 4.0170251e+08 1.6403745e+03 1.1852390e+05 3.3006001e+04 0.0000000e+00
473 3.9988917e+08 1.6335758e+03 1.1825719e+05 3.2938985e+04 0.0000000e+00
474 3.9805627e+08 1.6267666e+03 1.1788364e+05 3.2859655e+04 0.0000000e+00
475 3.9623175e+08 1.6199021e+03 1.1764937e+05 3.2768571e+04 0.0000000e+00
476 3.9447230e+08 1.6131820e+03 1.1738542e+05 3.2667367e+04 0.0000000e+00
477 3.9274050e+08 1.6067257e+03 1.1710507e+05 3.2577812e+04 0.0000000e+00
478 3.9102776e+08 1.6003083e+03 1.1676756e+05 3.2466570e+04 0.0000000e+00
479 3.8930142e+08 1.5938096e+03 1.1653028e+05 3.2341950e+04 0.0000000e+00
480 3.8761704e+08 1.5875025e+03 1.1630609e+05 3.2218832e+04 0.0000000e+00
481 3.8600396e+08 1.5814863e+03 1.1606491e+05 3.2071313e+04 0.0000000e+00
482 3.8438365e+08 1.5753963e+03 1.1578290e+05 3.1916270e+04 0.0000000e+00
483 3.8276902e+08 1.5693809e+03 1.1557311e+05 3.1753230e+04 0.0000000e+00
484 3.8117279e+08 1.5633985e+03 1.1542113e+05 3.1579123e+04 0.0000000e+00
485 3.7961516e+08 1.5576314e+03 1.1516691e+05 3.1392764e+04 0.0000000e+00
486 3.7807281e+08 1.5519441e+03 1.1496187e+05 3.1186110e+04 0.0000000e+00
487 3.7649255e+08 1.5460071e+03 1.1471076e+05 3.0979838e+04 0.0000000e+00
488 3.7491410e+08 1.5401392e+03 1.1449453e+05 3.0767006e+04 0.0000000e+00
489 3.7339410e+08 1.5344534e+03 1.1438011e+05 3.0556921e+04 0.0000000e+00
490 3.7191410e+08 1.5289687e+03 1.1423626e+05 3.0348473e+04 0.0000000e+00
491 3.7043358e+08 1.5233952e+03 1.1409186e+05 3.0137947e+04 0.0000000e+00
492 3.6893400e+08 1.5177275e+03 1.1384462e+05 2.9960254e+04 0.0000000e+00
493 3.6735203e+08 1.5117944e+03 1.1375555e+05 2.9787471e+04 0.0000000e+00
494 3.6572452e+08 1.5056495e+03 1.1361165e+05 2.9620496e+04 0.0000000e+00
495 3.6420322e+08 1.4998655e+03 1.1345834e+05 2.9470029e+04 0.0000000e+00
496 3.6269216e+08 1.4941599e+03 1.1333718e+05 2.9330717e+04 0.0000000e+00
497 3.6117265e+08 1.4883211e+03 1.1326128e+05 2.9207863e+04 0.0000000e+00
498 3.5960732e+08 1.4823323e+03 1.1314218e+05 2.9094514e+04 0.0000000e+00
499 3.5800098e+08 1.4761504e+03 1.1296639e+05 2.8999924e+04 0.0000000e+00
500 3.5643135e+08 1.4700466e+03 1.1285867e+05 2.8914075e+04 0.0000000e+00
501 3.5482101e+08 1.4638021e+03 1.1277299e+05 2.8833311e+04 0.0000000e+00
502 3.5325965e+08 1.4577666e+03 1.1263210e+05 2.8778675e+04 0.0000000e+00
503 3.5168666e+08 1.4517979e+03 1.1244220e+05 2.8724731e+04 0.0000000e+00
504 3.5010824e+08 1.4457298e+03 1.1232285e+05 2.8684395e+04 0.0000000e+00
505 3.4858172e+08 1.4397823e+03 1.1212132e+05 2.8648283e+04 0.0000000e+00
506 3.4697713e+08 1.4335073e+03 1.1201938e+05 2.8608291e+04 0.0000000e+00
507 3.4538396e+08 1.4272551e+03 1.1189754e+05 2.8591683e+04 0.0000000e+00
508 3.4376753e+08 1.4209621e+03 1.1169975e+05 2.8567808e+04 0.0000000e+00
509 3.4219697e+08 1.4147854e+03 1.1150382e+05 2.8532627e+04 0.0000000e+00
510 3.4063172e+08 1.4086253e+03 1.1139630e+05 2.8500701e+04 0.0000000e+00
511 3.3902525e+08 1.4022827e+03 1.1125820e+05 2.8455561e+04 0.0000000e+00
512 3.3745302e+08 1.3960795e+03 1.1108364e+05 2.8416474e+04 0.0000000e+00
513 3.3592105e+08 1.3900074e+03 1.1096432e+05 2.8364860e+04 0.0000000e+00
514 3.3440979e+08 1.3840212e+03 1.1083993e+05 2.8302091e+04 0.0000000e+00
515 3.3291008e+08 1.3780986e+03 1.1067303e+05 2.8235941e+04 0.0000000e+00
516 3.3142190e+08 1.3721928e+03 1.1053058e+05 2.8147149e+04 0.0000000e+00
517 3.2993201e+08 1.3662990e+03 1.1039085e+05 2.8067532e+04 0.0000000e+00
518 3.2847774e+08 1.3605749e+03 1.1027235e+05 2.7977846e+04 0.0000000e+00
519 3.2705596e+08 1.3549967e+03 1.1020122e+05 2.7878811e+04 0.0000000e+00
520 3.2567150e+08 1.3495851e+03 1.1016183e+05 2.7768927e+04 0.0000000e+00
521 3.2431005e+08 1.3443008e+03 1.1012928e+05 2.7649841e+04 0.0000000e+00
522 3.2298387e+08 1.3391462e+03 1.1016129e+05 2.7529526e+04 0.0000000e+00
523 3.2164611e+08 1.3339641e+03 1.1017592e+05 2.7401724e+04 0.0000000e+00
524 3.2028993e+08 1.3287326e+03 1.1014422e+05 2.7263625e+04 0.0000000e+00
525 3.1900210e+08 1.3237246e+03 1.1022982e+05 2.7122099e+04 0.0000000e+00
526 3.1771840e+08 1.3187530e+03 1.1035805e+05 2.6970704e+04 0.0000000e+00
527 3.1643600e+08 1.3137459e+03 1.1050032e+05 2.6819932e+04 0.0000000e+00
528 3.1497640e+08 1.3083126e+03 1.1024022e+05 2.6640399e+04 0.0000000e+00
529 3.1364496e+08 1.3032443e+03 1.1017388e+05 2.6457586e+04 0.0000000e+00
530 3.1232368e+08 1.2982613e+03 1.1010248e+05 2.6263943e+04 0.0000000e+00
531 3.1101012e+08 1.2932709e+03 1.1005966e+05 2.6059836e+04 0.0000000e+00
532 3.0968321e+08 1.2882181e+03 1.1003745e+05 2.5888756e+04 0.0000000e+00
533 3.0826822e+08 1.2828293e+03 1.0990409e+05 2.5670999e+04 0.0000000e+00
534 3.0700700e+08 1.2778456e+03 1.1014460e+05 2.5499202e+04 0.0000000e+00
535 3.0558574e+08 1.2724667e+03 1.0998052e+05 2.5308910e+04 0.0000000e+00
536 3.0423685e+08 1.2673734e+03 1.0984151e+05 2.5138342e+04 0.0000000e+00
537 3.0287290e+08 1.2623345e+03 1.0965870e+05 2.4990765e+04 0.0000000e+00
538 3.0151760e+08 1.2572672e+03 1.0952754e+05 2.4856342e+04 0.0000000e+00
539 3.0027503e+08 1.2524549e+03 1.0969719e+05 2.4730525e+04 0.0000000e+00
540 2.9890474e+08 1.2471267e+03 1.0965821e+05 2.4606054e+04 0.0000000e+00
541 2.9747076e+08 1.2417218e+03 1.0948687e+05 2.4494737e+04 0.0000000e+00
542 2.9609906e+08 1.2366491e+03 1.0916309e+05 2.4421203e+04 0.0000000e+00
543 2.9490660e+08 1.2321203e+03 1.0925693e+05 2.4358017e+04 0.0000000e+00
544 2.9369567e+08 1.2275187e+03 1.0934114e+05 2.4287985e+04 0.0000000e+00
545 2.9226100e+08 1.2221624e+03 1.0904360e+05 2.4227832e+04 0.0000000e+00
546 2.9088820e+08 1.2172538e+03 1.0882355e+05 2.4166653e+04 0.0000000e+00
547 2.8969992e+08 1.2127516e+03 1.0889690e+05 2.4134166e+04 0.0000000e+00
548 2.8844862e+08 1.2079802e+03 1.0891270e+05 2.4095612e+04 0.0000000e+00
549 2.8283109e+08 1.1861435e+03 1.0798824e+05 1.9636073e+04 0.0000000e+00
550 2.8068440e+08 1.1781862e+03 1.0762585e+05 1.8631697e+04 0.0000000e+00
551 2.7930991e+08 1.1730883e+03 1.0750598e+05 1.7258861e+04 0.0000000e+00
552 2.7790534e+08 1.1679417e+03 1.0737743e+05 1.6502612e+04 0.0000000e+00
553 2.7663210e+08 1.1631771e+03 1.0718864e+05 1.6302271e+04 0.0000000e+00
554 2.7529652e+08 1.1582367e+03 1.0712485e+05 1.6267413e+04 0.0000000e+00
555 2.7399641e+08 1.1533464e+03 1.0703641e+05 1.6245770e+04 0.0000000e+00
556 2.7275771e+08 1.1486436e+03 1.0700244e+05 1.6207748e+04 0.0000000e+00
557 2.7153157e+08 1.1440700e+03 1.0691226e+05 1.6196325e+04 0.0000000e+00
558 2.7030981e+08 1.1393837e+03 1.0685557e+05 1.6169519e+04 0.0000000e+00
559 2.6908697e+08 1.1348671e+03 1.0687018e+05 1.6144123e+04 0.0000000e+00
560 2.6787510e+08 1.1302550e+03 1.0674085e+05 1.6131366e+04 0.0000000e+00
561 2.6663940e+08 1.1256002e+03 1.0672066e+05 1.6117391e+04 0.0000000e+00
562 2.6540205e+08 1.1209387e+03 1.0666679e+05 1.6101139e+04 0.0000000e+00
563 2.6419887e+08 1.1163039e+03 1.0660338e+05 1.6070849e+04 0.0000000e+00
564 2.6296396e+08 1.1116218e+03 1.0654652e+05 1.6051367e+04 0.0000000e+00
565 2.6174842e+08 1.1069774e+03 1.0650190e+05 1.6020429e+04 0.0000000e+00
566 2.6052865e+08 1.1023320e+03 1.0640016e+05 1.6003888e+04 0.0000000e+00
567 2.5936822e+08 1.0978058e+03 1.0637816e+05 1.5988798e+04 0.0000000e+00
568 2.5819083e+08 1.0933079e+03 1.0635304e+05 1.5957117e+04 0.0000000e+00
569 2.5704145e+08 1.0888278e+03 1.0625860e+05 1.5929588e+04 0.0000000e+00
570 2.5593733e+08 1.0845519e+03 1.0625829e+05 1.5905199e+04 0.0000000e+00
571 2.5485358e+08 1.0803480e+03 1.0620531e+05 1.5887527e+04 0.0000000e+00
572 2.5375715e+08 1.0761266e+03 1.0613192e+05 1.5875213e+04 0.0000000e+00
573 2.5274238e+08 1.0722022e+03 1.0609832e+05 1.5857625e+04 0.0000000e+00
574 2.5173477e+08 1.0682801e+03 1.0603789e+05 1.5833796e+04 0.0000000e+00
575 2.5076199e+08 1.0645477e+03 1.0599199e+05 1.5825350e+04 0.0000000e+00
576 2.4982381e+08 1.0609203e+03 1.0594618e+05 1.5818216e+04 0.0000000e+00
577 2.4890966e+08 1.0574436e+03 1.0586164e+05 1.5812952e+04 0.0000000e+00
578 2.4804884e+08 1.0541596e+03 1.0582058e+05 1.5792000e+04 0.0000000e+00
579 2.4722951e+08 1.0510136e+03 1.0573105e+05 1.5778393e+04 0.0000000e+00
580 2.4643975e+08 1.0479512e+03 1.0567239e+05 1.5748861e+04 0.0000000e+00
581 2.4570750e+08 1.0451325e+03 1.0560975e+05 1.5743082e+04 0.0000000e+00
582 2.4500400e+08 1.0424058e+03 1.0554574e+05 1.5709752e+04 0.0000000e+00
583 2.4433136e+08 1.0398025e+03 1.0548175e+05 1.5680896e+04 0.0000000e+00
584 2.4369115e+08 1.0373310e+03 1.0541437e+05 1.5643859e+04 0.0000000e+00
585 2.4308683e+08 1.0350312e+03 1.0535738e+05 1.5620362e+04 0.0000000e+00
586 2.4253406e+08 1.0328484e+03 1.0527303e+05 1.5579187e+04 0.0000000e+00
587 2.4201863e+08 1.0308017e+03 1.0522714e+05 1.5552539e+04 0.0000000e+00
588 2.4151414e+08 1.0288207e+03 1.0510289e+05 1.5505507e+04 0.0000000e+00
589 2.4107613e+08 1.0271099e+03 1.0510370e+05 1.5468124e+04 0.0000000e+00
590 2.4063014e+08 1.0253207e+03 1.0495894e+05 1.5404485e+04 0.0000000e+00
591 2.4023772e+08 1.0237995e+03 1.0491165e+05 1.5350979e+04 0.0000000e+00
592 2.3985875e+08 1.0223130e+03 1.0480671e+05 1.5298280e+04 0.0000000e+00
